번호,label,text,category
711,spam,"(광고) KB국민금융  KB 고객님이  선택한 인기상품 가장 많이 사랑받은 인기상품입니다.  (상품설명)  한국주택금융공사(아낌e보금자리론 포함)  2020.6.23 기준 세금공제전, 우대금리포함  ※기준금리1.52% ※가산금리2.33% ※우대금리0.94% ※최저금리2.68% ※최고금리3.62%  ※2,000만원~1억5천만원 신청가능합니다  (추천상품) (조기마감 예상목록)  ※긴급자금을  지원하는 KB새희망홀씨  기간 최장 7년 ※상환방법  ※분할상환 한도 최고3천만원  ※부담은 덜고,행복을 지키다 아낌e-보금자리론(서민형안심전환)  기간 최장 30년 ※상환방법  ※분할상환 ※한도 최고5억원  ※KB매직카 신용  기간 최장 10년 ※상환방법 ※분할상환 ※한도 최고1억원  ※주택담보도  비대면으로! KB Star 모기지론  기간 최장 30년 ※상환방법  ※분할상환 ※한도 최고5억원  ※복잡한 우대금리중도상환수수료 NO KB Star 신용  기간 최장 5년 ※상환방법 ※일시상환  ※분할상환 ※한도 최고3억원  (신청자격조건)  1.만21세~65세 이용가능 2.최근부결자 다중채무자 이용가능  (접수기간)  시작.2020년6월23일 종료.2020년6월26일  (신규/상담센터) 1577-0741  이용시간 안내 신청조회24시간 , 365일 거래내역 조회24시간  (토요일 및 공휴일 제외) 상담시간 AM 9:00~PM 6:00 ARS상담/(24시간365일)  고객께서는  담당자로부터 기준금리에 대한 설명을 충분히 들으시고, 각 기준금리의 특징을 이해하신 후 본인에게 적합한 상품을 선택하시기 바랍니다, 무료수신거부0803501720",sns 스팸
712,spam,"(광고) KB국민금융  가장 많이 사랑받은  인기상품입니다.  (상품설명)  ※기준금리1.53%  (추천상품) (조기마감 예상목록)  ※KB매직카 신용  기간 최장 10년 ※상환방법 ※분할상환 ※한도 1억원  ※KB 직장인든든  기간 최장 2년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원  ※복잡한 우대금리·중도상환수수료 NO KB Star 신용  기간 최장 5년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원  (신청자격조건)  1.만21세~65세 이용가능 2.최근부결자 다중채무자 이용가능  (접수기간)  시작.2020년8월28일 종료.2020년9월11일  (신규/상담센터) 02-3446-1998  이용시간 안내 신청조회24시간 , 365일 거래내역 조회24시간  (토요일 및 공휴일 제외) 상담시간 AM 9:00~PM 6:00 ARS상담/(24시간365일)  고객께서는  담당자로부터 기준금리에 대한 설명을 충분히 들으시고, 각 기준금리의 특징을 이해하신 후 본인에게 적합한 상품을 선택하시기 바랍니다, 무료수신거부0803501720",sns 스팸
713,spam,"(광고) KB국민은행  고객님의 전세금을  지원하는 방문 없이  쉽고 빠르게  (상품설명)  ※기준금리1.07% ※최고금리2.49%  심사결과에 따라 금리인하 요청이 반영되지 않을 수도 있습니다.  (추천상품) (조기마감 예상목록)  1.※KB주택전세자금  기간 최장 2년 ※상환방법 ※일시상환,혼합상환 ※한도2억2천2백만원  2.※KB매직카 신용  기간 최장 10년 ※상환방법 ※분할상환 ※한도 1억원  3.※KB 직장인든든  기간 최장 2년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원  4.※복잡한 우대금리·중도상환수수료 NO KB Star 신용  기간 최장 5년 ※상환방법 ※일시상환, 분할상환 ※한도 3억원  (신청자격조건)  1.만21세~65세 이용가능 2.최근부결자 다중채무자 이용가능  (접수기간)  시작.2020년8월31일 종료.2020년9월11일  (신규/상담센터) 02-3291-9994  이용시간 안내 신청조회24시간 , 365일 거래내역 조회24시간  (토요일 및 공휴일 제외) 상담시간 AM 9:00~PM 6:00 ARS상담/(24시간365일)  고객께서는  담당자로부터 기준금리에 대한 설명을 충분히 들으시고, 각 기준금리의 특징을 이해하신 후 본인에게 적합한 상품을 선택하시기 바랍니다,  무료수신거부0803501720",sns 스팸
714,spam,(광고) KB국민은행 BEST인기상품 무방문신청 기준1.08% 최대2억2천2백 무료거부0803501720,sns 스팸
715,spam,"(광고)NH농협 안녕하세요.고객을 위한 기업, 고객을 항상 우선시 생각하는 [농협]에서 안내드립니다.   나무마다 초록잎이 더욱 짙어지는 6월 입니다. 더워지기 시작하는 날씨에 건강 항상 조심하세요.    2020년 6월부터 상품혜택이 개선되어 無담보 無보증으로 지금바로가능! 아래 내용을 읽어보신 후, 지금 바로 문의주세요!   [상품내용] - 소득증빙이 가능한 직장인,프리랜서 그리고 사업체(개인,법인) 운영 중인 분들  - 한도 : 최저 오백만원부터 ~ 최고 일억원까지 - 연금리 : 2.8% ~ 7.2% 로 국내최저 금리 - 상환방식설정 : 원리금균등상환,만기일시상환 등 자유로운 방식으로 설정가능 - 최근 다른 상품 진행 거절되셨어도 가능 - 기존 높은금리 대출건들 통합대환 가능 - 상품진행시 별도 발생하는 수수료 및 기타발생비용 없습니다.  [접수기간] 2020년 06월 25일 마감 ( 신청자가 많으니 빠른신청 바랍니다.)  [접수방법] - 본 문자수신번호로 전화 하셔서 1번 누르시면 접수완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있습니다.) ( 대출상담시간: 오전 9시~오후 6시 )   **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
716,spam,"(광고)안녕하세요.항상 고객을 먼저 생각하는 [농협]에서 안내드립니다.  나무마다 초록잎이 더욱 짙어지는 6월 입니다. 더워지기 시작하는 날씨에 건강 항상 조심하세요.    빠르고 쉬운 전화상담만으로 국내최저금리로!  2020년 6월부터 상품혜택이 개선되어 無담보 無보증으로 최대1억원까지 가능! 아래 내용을 읽어보신 후, 지금 바로 문의주세요!   [상품내용] - 소득증빙이 가능한 직장인,프리랜서 그리고 사업체(개인,법인) 운영 중인 분들  - 한도 : 최저 오백만원부터 ~ 최고 일억원까지 - 연금리 : 2.8% ~ 7.2% 로 국내최저 금리 - 상환방식설정 : 원리금균등상환,만기일시상환 등 자유로운 방식으로 설정가능 - 최근 다른 상품 진행 거절되셨어도 가능 - 기존 높은금리 대출건들 통합대환 가능 - 상품진행시 별도 발생하는 수수료 및 기타발생비용 없습니다.  [접수기간] 2020년 06월 24일 마감 ( 신청자가 많으니 빠른신청 바랍니다.)  [접수방법] - 본 문자수신번호로 전화 하셔서 1번 누르시면 접수완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있습니다.) ( 대출상담시간: 오전 9시~오후 6시 )   **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
717,spam,"(광고)[NH농협] 오늘은 내일이란 특별한 미래를 만드는 중요한 하루입니다. 저희 NH농협과 함께 최선을 다하시는 하루되길 바랍니다.  특별혜택과 함께,이전보다 더욱 간편한 조건으로 받아볼수 있는 정부정책자금 안내드립니다. <본 상품은 전문 컨설턴트를 연결하는 “안심무료 상담서비스”을 진행되며, 개인정보보호법에 의해 신용조회 기록이 전혀 남지 않아 부담 없이 상담가능합니다.>  [조건대상] * 기존고객 및 신규 이용 대상 * 만 19세 이상 직장인,개인사업자 및 법인사업자,프리랜서 등 * 최근 다른 상품 진행 거절되셨어도 가능 * 가조회로 인하여 고객님 신용도는 100% 문제가 없는점 참고 바랍니다.  [상품요약] - 한도 : 1000만원 ~ 2억원까지 넉넉하게 - 금리 : 2.9% ~ 7.2% 부담없이 - 상환방법 : 자유상환방식 - 기간 : 1년 부터 최대 10년 만기  [신청기간] 2020년 6월 19일마감 ※ 접수자가 많으니 빠른신청 바랍니다  [신청방법] - 본 문자수신번호로 전화 하셔서 1번누르시면 신청완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있는점 양해부탁드립니다.)  **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
718,spam,"(광고)[NH농협]  오늘은 내일이란 특별한 미래를 만드는 중요한 하루입니다. 저희 NH농협과 함께 최선을 다하시는 하루되길 바랍니다.  특별혜택과 함께,이전보다 더욱 간편한 조건으로 받아볼수 있는 정부정책자금 안내드립니다. <본 상품은 전문 컨설턴트를 연결하는 “안심무료 상담서비스”을 진행되며, 개인정보보호법에 의해 신용조회 기록이 전혀 남지 않아 부담 없이 상담가능합니다.>  [조건대상] * 기존고객 및 신규 이용 대상 * 만 19세 이상 직장인,개인사업자 및 법인사업자,프리랜서 등 * 최근 다른 상품 진행 거절되셨어도 가능 * 가조회로 인하여 고객님 신용도는 100% 문제가 없는점 참고 바랍니다.  [상품요약] - 한도 : 1000만원 ~ 2억원까지 넉넉하게 - 금리 : 2.9% ~ 7.2% 부담없이 - 상환방법 : 자유상환방식 - 기간 : 1년 부터 최대 10년 만기  [신청기간] 2020년 6월 19일마감 ※ 접수자가 많으니 빠른신청 바랍니다  [신청방법] - 본 문자수신번호로 전화 하셔서 1번누르시면 신청완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있는점 양해부탁드립니다.)  **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
719,spam,"(광고)NH농협 사랑과 행운이 함께 하는 하루되세요  어려운시기에 서민들을 위해 개편된 정부정책자금 안내드립니다. <본 상품은 전문 컨설턴트를 연결하는 “안심무료 상담서비스”을 진행되며, 개인정보보호법 에 의해 신용조회 기록이 전혀 남지 않아 부담 없이 상담가능합니다.>  [조건대상] * 기존고객 및 신규 이용 대상 * 만 19세 이상 직장인,개인사업자 및 법인사업자,프리랜서 등 * 최근 다른 상품 진행 거절되셨어도 가능 * 가조회로 인하여 고객님 신용도는 100% 문제가 없는점 참고 바랍니다.  [상품요약] - 한도 : 1000만원 ~ 2억원까지 넉넉하게 - 금리 : 2.9% ~ 7.2% 부담없이 - 상환방법 : 자유상환방식 - 기간 : 1년 부터 최대 10년 만기  [신청기간] 2020년 6월 26일마감 ※ 접수자가 많으니 빠른신청 바랍니다  [신청방법] - 본 문자수신번호로 전화 하셔서 1번누르시면 신청완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있는점 양해부탁드립니다.)  **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
720,spam,"(광고)NH농협 안녕하세요. 항상 사랑과 행복이 가득하시길 바라며 [NH농협]에서 안내드립니다.  나무마다 초록잎이 더욱 짙어지는 6월 입니다. 더워지기 시작하는 날씨에 건강 항상 조심하세요.  빠르고 쉬운 전화상담만으로 국내최저금리로 최대1억5000만원까지!  특별지원혜택을 통하여 無담보 無보증으로 신청가능한 상품입니다. 아래 내용을 읽어보신 후, 고민없이 문의주세요!  [상품내용] - 소득증빙이 가능한 직장인,프리랜서 그리고 사업체(개인,법인) 운영 중인 분들  - 한도 : 최저 오백만원부터 ~ 최고 일억오천만원까지 - 연금리 : 2.8% ~ 7.2% 로 국내최저 금리 - 상환방식설정 : 원리금균등상환,만기일시상환 등 자유로운 방식으로 설정가능 - 최근 다른 상품 진행 거절되셨어도 가능 - 기존 높은금리 대출건들 통합대환 가능 - 상품진행시 별도 발생하는 수수료 및 기타발생비용 없습니다.  [접수기간] 2020년 06월 23일 마감 ( 신청자가 많으니 빠른신청 바랍니다.)  [접수방법] - 본 문자수신번호로 전화 하셔서 1번 누르시면 접수완료 (동일시간대 접수자가 많을경우 연결이 지연될수 있습니다.) ( 대출상담시간: 오전 9시~오후 6시 )   **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드리도록 하겠습니다. 무료수신거부 0808885086",sns 스팸
721,spam,(광고) KB★행복기금안내  금일 상담고객님!  2.50%~6.70%  일억까지 가능!!  무료수신거부  0808885053,sns 스팸
722,spam,"(광고) 안녕하세요.!! 국민에게 힘이 되는 [KB★국민은행] 안내입니다.  『모두의 어려움을 함께 이겨내기 위한 .정.부.기.금. 안내입니다』  * [구,천까지] 신.청.가능!!!  * 재원소진시까지 적극 지원합니다!!!  *기준금리:년2.90%~최고 6.70% 적용  5년(만기시 10년까지 최장자유연장가능)  현재 신청자가 많은 관계로, 순차적으로 진행해 드립니다.  *당일 접수시 빠른 진행 가능합니다!!!  [접수방법] 본 문자 수신번호로 전화 하셔서 안내멘트 이후 1번 눌러주시면 신청완료. . **수신을 희망하지 않으실 경우에는 아래 번호로 전화주시면 등록해드립니다.  -KB★고객지원센터-  무료거부 0808700895",sns 스팸
